left_id,right_id,left,right,label
SINO SWEARINGEN SJ30,NA N260,COL make VAL SINO SWEARINGEN COL model VAL SJ30 COL series VAL 2 COL cert VAL A00001AC COL code VAL SJ30,COL model VAL N260 COL series VAL T28A T28B COL cert VAL AR30,0
BELL 47G,BL 17,COL make VAL BELL COL model VAL 47G COL series VAL 3B1 4A 3B2 5 2A 5A 4 2 3B2A 2A1 47G 3B 3 COL cert VAL 2H3 NOT IDENTIFIED H-1 COL code VAL B47G,COL make VAL BL COL model VAL 17 COL series VAL 30 30A COL name VAL VIKING SUPER VIKING COL cert VAL 1A3 A18CE,0
GULFSTREAM GULFSTREAM G280,EC 130B4,COL make VAL GULFSTREAM COL model VAL GULFSTREAM G280 COL series VAL GULFSTREAM G280 COL cert VAL A7IL COL code VAL G280,COL make VAL EC COL model VAL 130B4 COL series VAL 130B4 COL cert VAL H9EU,0
CESSNA 550,WACO U,COL make VAL CESSNA COL model VAL 550 COL series VAL 550 COL name VAL CITATION BRAVO COL cert VAL A22CE COL code VAL C55B,COL make VAL WACO COL model VAL U COL series VAL IC COL cert VAL ATC499,0
GULFSTREAM GULFSTREAM G150,FN 333,COL make VAL GULFSTREAM COL model VAL GULFSTREAM G150 COL series VAL GULFSTREAM G150 COL cert VAL A5IL COL code VAL G150,COL make VAL FN COL model VAL 333 COL series VAL 333 COL cert VAL 7A5,0
SAAB 2000,PC 24,COL make VAL SAAB COL model VAL 2000 COL series VAL 2000 COL cert VAL EASA.A.069 COL code VAL SB20,COL make VAL PC COL model VAL 24 COL series VAL 24 COL cert VAL A00072CE,0
AIRBUS HELICOPTERS EC135,LKHEED 10,COL make VAL AIRBUS HELICOPTERS COL model VAL EC135 COL series VAL T3 COL name VAL H135 COL cert VAL EASA.R.009 COL code VAL EC35,COL make VAL LKHEED COL model VAL 10 COL series VAL R20 COL cert VAL 551,0
DOUGLAS SBD,ARCTIC S1A,COL make VAL DOUGLAS COL model VAL SBD COL series VAL 5 COL name VAL DAUNTLESS COL cert VAL NOT CERTIFICATED COL code VAL SBD,COL make VAL ARCTIC COL model VAL S1A COL series VAL 65F 85F 90F S1A COL cert VAL A737,0
BEECH 56,DA 62,COL make VAL BEECH COL model VAL 56 COL series VAL A56TC TC COL name VAL TURBO BARON COL cert VAL 3A16 COL code VAL BE56,COL make VAL DA COL model VAL 62 COL series VAL 62 COL cert VAL A57CE,0
WACO CRG,MA 1,COL make VAL WACO COL model VAL CRG COL series VAL CRG COL cert VAL ATC 362 COL code VAL WACG,COL make VAL MA COL model VAL 1 COL series VAL 1 COL name VAL MURRAYAIR COL cert VAL A6PC,0
HAWKER HAWKER 800,HAWKER 800XP,COL make VAL HAWKER COL model VAL HAWKER 800 COL series VAL XP COL cert VAL A3EU COL code VAL H25B,COL make VAL HAWKER COL model VAL 800XP COL series VAL 800XP COL cert VAL A3EU,1
LEARJET 25,LR 25,COL make VAL LEARJET COL model VAL 25 COL series VAL 25 B C D COL cert VAL A10CE COL code VAL LJ25,COL make VAL LR COL model VAL 25 COL series VAL 25 B C D COL name VAL LEARJET COL cert VAL A10CE,1
SIKORSKY S58,SK 58,COL make VAL SIKORSKY COL model VAL S58 COL series VAL JT FT DT B BT C D E ET F H HT J COL cert VAL 1H11 COL code VAL S58T/S58P,COL make VAL SK COL model VAL 58 COL series VAL JT FT DT B BT C D E ET F H HT J COL cert VAL 1H11,1
DOUGLAS C118,BE 2000,COL make VAL DOUGLAS COL model VAL C118 COL series VAL A COL cert VAL A19NM COL code VAL DC6,COL make VAL BE COL model VAL 2000 COL series VAL 2000 COL name VAL STARSHIP 1 COL cert VAL A38CE,0
BEECH 77,BE 77,COL make VAL BEECH COL model VAL 77 COL series VAL 77 COL name VAL SKIPPER COL cert VAL A30CE COL code VAL BE77,COL make VAL BE COL model VAL 77 COL series VAL 77 COL name VAL SKIPPER COL cert VAL A30CE,1
GRUMMAN AA5,GA G,COL make VAL GRUMMAN COL model VAL AA5 COL series VAL B COL name VAL TIGER COL cert VAL A16EA COL code VAL AA5,COL make VAL GA COL model VAL G COL series VAL 44A COL cert VAL A734,0
DASSAULT FANJET FALCON,GRUMAN C,COL make VAL DASSAULT COL model VAL FANJET FALCON COL series VAL FANJET FALCON D E C F COL cert VAL 103 COL code VAL FA20,COL make VAL GRUMAN COL model VAL C COL series VAL 1A COL cert VAL TT00001A,0
AERONCA 60TF,DC 3,COL make VAL AERONCA COL model VAL 60TF COL series VAL 60TF COL name VAL TANDEM COL cert VAL A-728 COL code VAL AR6T,COL make VAL DC COL model VAL 3 COL series VAL SUPER COL cert VAL 6A2,0
DOUGLAS DC7,BHT 430,COL make VAL DOUGLAS COL model VAL DC7 COL series VAL DC7 B C COL name VAL SEVEN SEAS COL cert VAL 4A10 COL code VAL DC7,COL make VAL BHT COL model VAL 430 COL series VAL 430 COL cert VAL H9SW,0
BAE BAE125,GRTLKS 2T1,COL make VAL BAE COL model VAL BAE125 COL series VAL 800A COL cert VAL A3EU COL code VAL H25B,COL make VAL GRTLKS COL model VAL 2T1 COL series VAL A2 COL cert VAL A18EA,0
CESSNA P337,CE 501,COL make VAL CESSNA COL model VAL P337 COL series VAL H COL name VAL PRESSURIZED SKYMASTER COL cert VAL A6CE COL code VAL P337,COL make VAL CE COL model VAL 501 COL series VAL 501 COL name VAL CITATION I/SP COL cert VAL A27CE,0
GRUMMAN G1159,WACO P,COL make VAL GRUMMAN COL model VAL G1159 COL series VAL G1159 COL name VAL GULFSTREAM II COL cert VAL A12EA COL code VAL GLF2,COL make VAL WACO COL model VAL P COL series VAL BF COL cert VAL ATC491,0
CESSNA FT337,PILOT UH1B,COL make VAL CESSNA COL model VAL FT337 COL series VAL E GP COL name VAL SKYMASTER COL cert VAL A23EU COL code VAL C337/P337,COL make VAL PILOT COL model VAL UH1B COL series VAL UH1B COL cert VAL H3NM,0
AIR TRACTOR AT501,AT 501,COL make VAL AIR TRACTOR COL model VAL AT501 COL series VAL AT501 COL cert VAL A17SW COL code VAL AT5P,COL make VAL AT COL model VAL 501 COL series VAL 501 COL cert VAL A17SW,1
AERONCA 11CC,AR 11,COL make VAL AERONCA COL model VAL 11CC COL series VAL 11CC COL name VAL SUPER CHIEF COL cert VAL A-796 COL code VAL AR11,COL make VAL AR COL model VAL 11 COL series VAL CC COL name VAL SUPER CHIEF COL cert VAL A796,1
GRUMMAN TBF1,SJ 30,COL make VAL GRUMMAN COL model VAL TBF1 COL series VAL TBF1 COL name VAL AVENGER COL cert VAL LTC-8 COL code VAL TBM,COL make VAL SJ COL model VAL 30 COL series VAL 2 COL name VAL SYBERJET COL cert VAL A00001AC,0
AIR TRACTOR AT250,TCRAFT 19,COL make VAL AIR TRACTOR COL model VAL AT250 COL series VAL AT250 COL cert VAL A9SW COL code VAL AT2P,COL make VAL TCRAFT COL model VAL 19 COL series VAL F19 COL cert VAL 1A9,0
SINO SWEARINGEN SJ30,P V1,COL make VAL SINO SWEARINGEN COL model VAL SJ30 COL series VAL 2 COL cert VAL A00001AC COL code VAL SJ30,COL make VAL P COL model VAL V1 COL series VAL B34 COL cert VAL AL13,0
BOMBARDIER CL600 2E25,RKWELL S2,COL make VAL BOMBARDIER COL model VAL CL600 2E25 COL series VAL 1000 COL name VAL REGIONAL JET 1000 COL cert VAL A-276 COL code VAL CRJX,COL make VAL RKWELL COL model VAL S2 COL series VAL 600S2D 600S2DRESTD COL name VAL THRUSH COL cert VAL A3SW,0
CONVAIR C131,GRUMAN TBM,COL make VAL CONVAIR COL model VAL C131 COL series VAL B COL name VAL SAMARITAN COL cert VAL NOT CERTIFICATED COL code VAL CVLP,COL make VAL GRUMAN COL model VAL TBM COL series VAL 1 1C COL cert VAL L82,0
DOUGLAS DC3C,CE 162,COL make VAL DOUGLAS COL model VAL DC3C COL series VAL TP S1C3G R1830 90C COL cert VAL A-669 COL code VAL DC3T/DC3,COL make VAL CE COL model VAL 162 COL series VAL 162 COL name VAL SKYCATCHER COL cert VAL NONE,0
AIR TRACTOR AT502,BELL AH1G,COL make VAL AIR TRACTOR COL model VAL AT502 COL series VAL B AT502 A COL cert VAL A17SW COL code VAL AT5T,COL make VAL BELL COL model VAL AH1G COL series VAL AH1G COL cert VAL H10NM,0
VALENTIN TAIFUN 17E,WING D1,COL make VAL VALENTIN COL model VAL TAIFUN 17E COL series VAL TAIFUN 17E COL cert VAL EASA.A.299 COL code VAL TFUN,COL make VAL WING COL model VAL D1 COL series VAL D1 COL cert VAL A9WE,0
BELLANCA 14 9,CURTIS ROBIN,COL make VAL BELLANCA COL model VAL 14 9 COL series VAL 14 9 L COL name VAL CRUISAIR JUNIOR COL cert VAL TC 716 COL code VAL B14A,COL make VAL CURTIS COL model VAL ROBIN COL series VAL 4C1A C1 C2 J1DELUXE ROBIN COL name VAL ROBIN COL cert VAL ATC309 ATC143 ATC144 ATC220 ATC40,0
CESSNA T50,MOONEY 20,COL make VAL CESSNA COL model VAL T50 COL series VAL T50 COL name VAL BOBCAT COL cert VAL A-722 COL code VAL T50,COL make VAL MOONEY COL model VAL 20 COL series VAL B COL name VAL MARK 21 COL cert VAL 2A3,0
DASSAULT FALCON 900EX,UC 77,COL make VAL DASSAULT COL model VAL FALCON 900EX COL series VAL FALCON 900EX COL name VAL FALCON 900EX EASY COL cert VAL EASA.A.062 COL code VAL F900,COL make VAL UC COL model VAL 77 COL series VAL C37 COL cert VAL ATC622,0
BEECH 33,PA J2,COL make VAL BEECH COL model VAL 33 COL series VAL 35 33 35A33 35B33 35C33 35C33A COL name VAL DEBONAIR COL cert VAL 3A15 COL code VAL BE33,COL make VAL PA COL model VAL J2 COL series VAL J2 COL cert VAL ATC595,0
DASSAULT MYSTERE FALCON 900,DC 6,COL make VAL DASSAULT COL model VAL MYSTERE FALCON 900 COL series VAL MYSTERE FALCON 900 COL cert VAL EASA.A.062 COL code VAL F900,COL make VAL DC COL model VAL 6 COL series VAL R6D1 COL cert VAL 6A3,0
EVANGEL 4500,CE 170,COL make VAL EVANGEL COL model VAL 4500 COL series VAL 300 300 SERIES II COL cert VAL A17CE COL code VAL EVAN,COL make VAL CE COL model VAL 170 COL series VAL B 170 A COL cert VAL A799,0
REARWIN 175,AMD 50,COL make VAL REARWIN COL model VAL 175 COL series VAL 175 COL name VAL SKYRANGER COL cert VAL A-729 COL code VAL SKYR,COL make VAL AMD COL model VAL 50 COL series VAL 900 COL name VAL MYSTERE-FALCON COL cert VAL A46EU,0
BEECH 60,CV 600,COL make VAL BEECH COL model VAL 60 COL series VAL 60 A60 B60 COL name VAL DUKE COL cert VAL A12CE COL code VAL BE60,COL make VAL CV COL model VAL 600 COL series VAL 240DSTC COL cert VAL 1054WE,0
CONVAIR 440,MONOCP 90,COL make VAL CONVAIR COL model VAL 440 COL series VAL 440 COL name VAL METROPOLITAN COL cert VAL A-220 COL code VAL CVLP,COL make VAL MONOCP COL model VAL 90 COL cert VAL A-306,0
BELLANCA CH300,LC T240,COL make VAL BELLANCA COL model VAL CH300 COL series VAL CH300 COL name VAL PACEMAKER COL cert VAL ATC 129 COL code VAL PACE,COL make VAL LC COL model VAL T240 COL series VAL T240 COL name VAL COLUMBIAT240 COL cert VAL A00003SE,0
AEROSPATIALE SA360,LR 45,COL make VAL AEROSPATIALE COL model VAL SA360 COL series VAL C COL name VAL DAUPHIN COL cert VAL 153 COL code VAL S360,COL make VAL LR COL model VAL 45 COL series VAL 45 75 40 70 COL name VAL LEARJET COL cert VAL T00008WI T00009WI,0
CESSNA TP206,COMWTH 6000,COL make VAL CESSNA COL model VAL TP206 COL series VAL E A B C D COL name VAL TURBO SUPER SKYLANE COL cert VAL A4CE COL code VAL T206,COL make VAL COMWTH COL model VAL 6000 COL series VAL M COL cert VAL 661,0
DOUGLAS C47,PA 44,COL make VAL DOUGLAS COL model VAL C47 COL series VAL C47 A B COL name VAL SKYTRAIN COL cert VAL A-669 COL code VAL DC3,COL make VAL PA COL model VAL 44 COL series VAL 180 180T COL name VAL SEMINOLE TURBO SEMINOLE COL cert VAL A19SO,0
SWEARINGEN SA226,PA 44,COL make VAL SWEARINGEN COL model VAL SA226 COL series VAL TC TB AT T COL name VAL METRO II MERLIN IIIB MERLIN III COL cert VAL A8SW A5SW COL code VAL SW4/SW3,COL make VAL PA COL model VAL 44 COL series VAL 180 180T COL name VAL SEMINOLE TURBO SEMINOLE COL cert VAL A19SO,0
EUROCOPTER EC135,SPARTN 7W,COL make VAL EUROCOPTER COL model VAL EC135 COL series VAL T3 COL cert VAL EASA.R.009 COL code VAL EC35,COL make VAL SPARTN COL model VAL 7W COL series VAL 7W COL cert VAL 628,0
NORTH AMERICAN P51,BUSHMS 2000,COL make VAL NORTH AMERICAN COL model VAL P51 COL series VAL C D K COL name VAL MUSTANG COL cert VAL NOT CERTIFICATED COL code VAL P51,COL make VAL BUSHMS COL model VAL 2000 COL series VAL 2000 COL cert VAL A19WE,0
DOUGLAS DC3A,BL DW1,COL make VAL DOUGLAS COL model VAL DC3A COL series VAL S4C4G SC3G COL cert VAL A-669 COL code VAL DC3,COL make VAL BL COL model VAL DW1 COL series VAL DW1 COL name VAL EAGLE COL cert VAL A4NW,0
MOONEY M20,FBA 2,COL make VAL MOONEY COL model VAL M20 COL series VAL M20 COL name VAL SCOTSMAN COL cert VAL 2A3 COL code VAL M20P,COL make VAL FBA COL model VAL 2 COL series VAL C1 C2 COL cert VAL A7EA,0
CESSNA T41,CE 172,COL make VAL CESSNA COL model VAL T41 COL series VAL C B COL name VAL SKYHAWK COL cert VAL 3A17 COL code VAL C172,COL make VAL CE COL model VAL 172 COL series VAL T41C T41B COL cert VAL 3A17,1
HFB HFB320,BE 19,COL make VAL HFB COL model VAL HFB320 COL series VAL HFB320 COL name VAL HANSA JET COL cert VAL NOT CERTIFICATED COL code VAL HF20,COL make VAL BE COL model VAL 19 COL series VAL A B COL name VAL MUSKETEER II COL cert VAL A1CE,0
MURPHY SR3500,UC 77,COL make VAL MURPHY COL model VAL SR3500 COL series VAL SR3500 COL name VAL SUPER REBEL COL cert VAL NOT CERTIFICATED COL code VAL MR35,COL make VAL UC COL model VAL 77 COL series VAL C37 COL cert VAL ATC622,0
WACO ATO,BE 18,COL make VAL WACO COL model VAL ATO COL series VAL ATO COL name VAL TAPERWING COL cert VAL ATC 123 COL code VAL WACO,COL make VAL BE COL model VAL 18 COL series VAL TC45G TC45H COL name VAL TWIN BEECH COL cert VAL A765,0
AERONCA S11AC,CL 600,COL make VAL AERONCA COL model VAL S11AC COL series VAL S11AC COL name VAL CHIEF COL cert VAL A-761 COL code VAL AR11,COL make VAL CL COL model VAL 600 COL series VAL 2D15 COL name VAL CRJ 705ER COL cert VAL A21EA,0
PIPER J3L,BN 2,COL make VAL PIPER COL model VAL J3L COL series VAL J3L 65 65S COL name VAL CUB COL cert VAL A-698 COL code VAL J3,COL make VAL BN COL model VAL 2 COL series VAL B20 B21 B27 COL name VAL ISLANDER COL cert VAL A17EU,0
HUGHES 269C,SCWZER 269C,COL make VAL HUGHES COL model VAL 269C COL series VAL 1 COL name VAL 300C COL cert VAL 4H12 COL code VAL H269,COL make VAL SCWZER COL model VAL 269C COL series VAL 1 COL cert VAL 4H12,1
EUROCOPTER BO105,CV 600,COL make VAL EUROCOPTER COL model VAL BO105 COL series VAL CBS4 COL cert VAL EASA.R.011 COL code VAL B105,COL make VAL CV COL model VAL 600 COL series VAL 240DSTC COL cert VAL 1054WE,0
BELLANCA 14 12,MOONEY 20,COL make VAL BELLANCA COL model VAL 14 12 COL series VAL F3 COL name VAL CRUISAIR JUNIOR COL cert VAL TC 745 COL code VAL B14A,COL make VAL MOONEY COL model VAL 20 COL series VAL E COL name VAL CHAPARRAL COL cert VAL 2A3,0
DOUGLAS DC3,DC 3,COL make VAL DOUGLAS COL model VAL DC3 COL series VAL G102 G102A G103A COL cert VAL A-618 COL code VAL DC3,COL make VAL DC COL model VAL 3 COL series VAL G102 G102A G103A COL cert VAL A618,1
PIPER PA23,STNSON V77,COL make VAL PIPER COL model VAL PA23 COL series VAL 250 160 PA23 235 COL name VAL AZTEC 250 APACHE 160 APACHE 150 APACHE 235 COL cert VAL 1A10 COL code VAL PA27/PA23,COL make VAL STNSON COL model VAL V77 COL series VAL AT19 COL cert VAL A774,0
BELL 210,WACO S3HD,COL make VAL BELL COL model VAL 210 COL series VAL 210 COL cert VAL H1SW COL code VAL UH1,COL make VAL WACO COL model VAL S3HD COL series VAL S3HD COL cert VAL ATC543,0
DORNIER DO28A,SK CH,COL make VAL DORNIER COL model VAL DO28A COL series VAL 1 COL cert VAL EASA.A.360 COL code VAL DO28,COL make VAL SK COL model VAL CH COL series VAL 54A COL cert VAL H40NM,0
BEECH JU21,STNSON A,COL make VAL BEECH COL model VAL JU21 COL series VAL A COL name VAL UTE COL cert VAL 3A20 COL code VAL U21,COL make VAL STNSON COL model VAL A COL series VAL A COL cert VAL ATC556,0
CESSNA C37,WACO P,COL make VAL CESSNA COL model VAL C37 COL series VAL C37 COL name VAL AIRMASTER COL cert VAL ATC 622 COL code VAL CMAS,COL make VAL WACO COL model VAL P COL series VAL CF COL cert VAL ATC453,0
CESSNA 180,STNSON A,COL make VAL CESSNA COL model VAL 180 COL series VAL H 180 J K F E B G A C D COL name VAL SKYWAGON COL cert VAL 5A6 COL code VAL C180,COL make VAL STNSON COL model VAL A COL series VAL A COL cert VAL ATC556,0
EMBRAER EMB145,UC 64,COL make VAL EMBRAER COL model VAL EMB145 COL series VAL LR XR EP EMB145 MP COL name VAL ERJ145LR ERJ145XR ERJ145EP ERJ145 ERJ145MP COL cert VAL EA-9606 COL code VAL E145/E45X,COL make VAL UC COL model VAL 64 COL series VAL A 64 AS COL cert VAL A2578,0
BELL 206,TEXTRN 680A,COL make VAL BELL COL model VAL 206 COL series VAL B L3 L4 L1 206 L A B1 A1 COL name VAL JET RANGER II LONG RANGER III LONG RANGER IV LONG RANGER II LONG RANGER JET RANGER COL cert VAL H-92 COL code VAL B06,COL make VAL TEXTRN COL model VAL 680A COL name VAL LATITUDE COL cert VAL T00012WI,0
SABRELINER NA265,BL 17,COL make VAL SABRELINER COL model VAL NA265 COL series VAL 65 70 80 COL name VAL SABRELINER 65 SABRELINER 75 SABRELINER 80 COL cert VAL A2WE COL code VAL SBR1/SBR2,COL make VAL BL COL model VAL 17 COL series VAL 31 31A 31ATC 31TC COL name VAL VIKING SUPER VIKING COL cert VAL 1A3 A18CE A13,0
CHAMPION 7GCBA,BHI H60,COL make VAL CHAMPION COL model VAL 7GCBA COL series VAL 7GCBA COL name VAL CHALLENGER COL cert VAL A-759 COL code VAL CH7B,COL make VAL BHI COL model VAL H60 COL series VAL UH60A COL name VAL UH-60A COL cert VAL R0012DE,0
PIPER J3F,T 50,COL make VAL PIPER COL model VAL J3F COL series VAL 50 60 65 65S COL name VAL CUB COL cert VAL A-692 COL code VAL J3,COL make VAL T COL model VAL 50 COL series VAL UC78 COL cert VAL A722,0
BEECH 55,DC 4,COL make VAL BEECH COL model VAL 55 COL series VAL D55 E55 D55A E55A COL name VAL BARON COL cert VAL 3A16 COL code VAL BE55,COL make VAL DC COL model VAL 4 COL series VAL C54DC C54DDC C54EDC C54 C54A C54ADC C54B C54BDC C54D C54E C54G C54GDC COL cert VAL A762,0
AMERICAN AVIATION AA5,MS 760,COL make VAL AMERICAN AVIATION COL model VAL AA5 COL series VAL AA5 A COL name VAL TRAVELER CHEETAH COL cert VAL A16EA COL code VAL AA5,COL make VAL MS COL model VAL 760 COL series VAL 760 A B COL name VAL PARIS I PARIS IA PARIS II COL cert VAL 7A3,0
AERO COMMANDER 500,AND 51,COL make VAL AERO COMMANDER COL model VAL 500 COL series VAL S B U A COL name VAL SHRIKE COMMANDER COMMANDER 500B COMMANDER 500 COL cert VAL 6A1 COL code VAL AC50,COL make VAL AND COL model VAL 51 COL series VAL 51 COL cert VAL A11SW,0
AMERICAN GENERAL AG5,AR 15,COL make VAL AMERICAN GENERAL COL model VAL AG5 COL series VAL B COL name VAL TIGER COL cert VAL A16EA COL code VAL AA5,COL make VAL AR COL model VAL 15 COL series VAL S15AC COL cert VAL A802,0
BELL 47D,BL PACMKR,COL make VAL BELL COL model VAL 47D COL series VAL 47D 1 COL cert VAL H-1 COL code VAL B47G,COL make VAL BL COL model VAL PACMKR COL series VAL CH300 COL cert VAL ATC129,0
NORD 262,NAVION NAVION,COL make VAL NORD COL model VAL 262 COL series VAL A26 COL cert VAL 31 COL code VAL N262,COL make VAL NAVION COL model VAL NAVION COL series VAL A B D G H NAVION COL cert VAL A782,0
SIKORSKY CH19,BELL AH1G,COL make VAL SIKORSKY COL model VAL CH19 COL series VAL CH19 E COL name VAL CHICKASAW COL cert VAL HR1SO COL code VAL S55P,COL make VAL BELL COL model VAL AH1G COL series VAL AH1G COL cert VAL H10NM,0
NORTH AMERICAN T28,CE 210,COL make VAL NORTH AMERICAN COL model VAL T28 COL series VAL T28 B COL name VAL TROJAN COL cert VAL NOT CERTIFICATED COL code VAL T28,COL make VAL CE COL model VAL 210 COL series VAL T210M T210N T210L T210R T210F T210G T210H T210J T210K COL name VAL TURBOCENTURION TURBOCENTARION COL cert VAL 3A21,0
AMERICAN GENERAL AG5,H 19,COL make VAL AMERICAN GENERAL COL model VAL AG5 COL series VAL B COL name VAL TIGER COL cert VAL A16EA COL code VAL AA5,COL make VAL H COL model VAL 19 COL series VAL A D G COL name VAL CHICKASAW COL cert VAL HR1SO,0
REARWIN 180,S 76A,COL make VAL REARWIN COL model VAL 180 COL series VAL 180 F COL name VAL SKYRANGER COL cert VAL A-729 COL code VAL SKYR,COL make VAL S COL model VAL 76A COL cert VAL H1NE,0
PIPER NE,ECLPS EA500,COL make VAL PIPER COL model VAL NE COL series VAL 1 2 COL name VAL GRASSHOPPER COL cert VAL A-691 COL code VAL J3,COL make VAL ECLPS COL model VAL EA500 COL series VAL EA500 COL name VAL ECLIPSEEA500 COL cert VAL A00002AC,0
BELL 47J,EMB 145,COL make VAL BELL COL model VAL 47J COL series VAL 47J 2 2A COL name VAL RANGER COL cert VAL 2H1 COL code VAL B47J,COL make VAL EMB COL model VAL 145 COL series VAL LR XR EP 145 MP COL cert VAL T00011AT T0001AT,0
AYRES 600S2D,CE 210,COL make VAL AYRES COL model VAL 600S2D COL series VAL 600S2D COL name VAL THRUSH 660 COL cert VAL A3SW COL code VAL SS2P,COL make VAL CE COL model VAL 210 COL series VAL N L M 210 5(205) 5A(205A) K A B C D E F G H J R COL name VAL CENTURION COL cert VAL 3A21,0
SIKORSKY S76,DHC 1,COL make VAL SIKORSKY COL model VAL S76 COL series VAL C D B A COL name VAL SPIRIT COL cert VAL H1NE COL code VAL S76,COL make VAL DHC COL model VAL 1 COL series VAL 22 COL name VAL CHIPMUNK COL cert VAL A44EU,0
VERTOL CH47,SK 64,COL make VAL VERTOL COL model VAL CH47 COL series VAL D COL name VAL CHINOOK COL cert VAL R0011DE COL code VAL H47,COL make VAL SK COL model VAL 64 COL series VAL CH54A CH54B COL name VAL SKYCRANE COL cert VAL H6EA,0
GULFSTREAM GVII,BHT 47,COL make VAL GULFSTREAM COL model VAL GVII COL series VAL G500 COL cert VAL T00021AT COL code VAL GA5C,COL make VAL BHT COL model VAL 47 COL series VAL H1 COL cert VAL H1,0
PIPER PA31P,PA 31T,COL make VAL PIPER COL model VAL PA31P COL series VAL PA31P COL name VAL PRESSURIZED NAVAJO COL cert VAL A8EA COL code VAL PA31,COL make VAL PA COL model VAL 31T COL series VAL 31T COL name VAL CHEYENNE/CHEYENNE II COL cert VAL A8EA,0
DASSAULT MYSTERE FALCON 50,SA 330,COL make VAL DASSAULT COL model VAL MYSTERE FALCON 50 COL series VAL MYSTERE FALCON 50 COL name VAL FALCON 50EX COL cert VAL EASA.A.062 COL code VAL FA50,COL make VAL SA COL model VAL 330 COL series VAL J COL cert VAL H4EU,0
STINSON SR8,TEXHEL OH13,COL make VAL STINSON COL model VAL SR8 COL series VAL A B C D E COL name VAL RELIANT COL cert VAL ATC 608 ATC 609 COL code VAL RELI,COL make VAL TEXHEL COL model VAL OH13 COL series VAL E H COL cert VAL H7SW,0
CESSNA C37,PROCER F15,COL make VAL CESSNA COL model VAL C37 COL series VAL C37 COL name VAL AIRMASTER COL cert VAL ATC 622 COL code VAL CMAS,COL make VAL PROCER COL model VAL F15 COL series VAL B COL cert VAL A1IN,0
